"city","state","name","email","phone","img_url","city_site_url","population"
"Hope","NJ","Timothy C. McDonough","timothymcdonough@embarqmail.com","908-459-5011","https://secure.usmayors.org/mayorphotos/McDonough_Timothy!523.JPG","http://www.hopetownship.com","1876"
"Millstone Borough","NJ","Raymond Heck","mayor@millstoneboro.org","609-989-9216","https://secure.usmayors.org/mayorphotos/Heck_Raymond!3611.jpg","http://www.millstoneboro.org","418"
"Point Pleasant Beach","NJ","Paul M. Kanitra","pkanitra@pointbeach.org","202-556-5040","https://secure.usmayors.org/mayorphotos/0034N00002dfY7D.jpg","http://www.pointpleasantbeach.org/","0"
"Albuquerque","NM","Tim Keller","tkeller@cabq.gov","505-768-3000","https://secure.usmayors.org/mayorphotos/Keller_Tim!53943.jpg","http://www.cabq.gov","560218"
"Las Cruces","NM","Kenneth D. Miyagishima","mayor@las-cruces.org","575-541-2067","https://secure.usmayors.org/mayorphotos/Miyagishima_Ken!620.jpg","http://www.las-cruces.org","102926"
"Rio Rancho","NM","Greggory D. Hull","ghull@ci.rio-rancho.nm.us","505-891-5001","https://secure.usmayors.org/mayorphotos/Hull_Greggory!989.jpg","http://ci.rio-rancho.nm.us","98023"
"Santa Fe","NM","Alan Webber","mayor@santafenm.gov","505-955-6590","https://secure.usmayors.org/mayorphotos/Webber_Alan!54262.jpg","http://www.santafenm.gov","84612"
"Roswell","NM","Dennis J. Kintigh","roswellmayor@roswell-nm.gov","505-637-6201","https://secure.usmayors.org/mayorphotos/Kintigh_Dennis!1018.jpg","http://www.roswell-nm.gov","47635"
"Farmington","NM","Nate Duckett","nduckett@fmtn.org","505-599-1100","https://secure.usmayors.org/mayorphotos/Duckett_Nate!54263.jpg","http://www.fmtn.org","44788"
"Clovis","NM","Mike Morris","mmorris@cityofclovis.org","575-769-7828","https://secure.usmayors.org/mayorphotos/0034N00002iK5XM.jpg","http://www.cityofclovis.org","38680"
"Hobbs","NM","Sam Cobb","scobb@hobbsnm.org","575-397-9200","https://secure.usmayors.org/mayorphotos/Cobb_Sam!3553.jpg","http://www.hobbsnm.org","38277"
"Alamogordo","NM","Richard Boss","rboss@ci.alamogordo.nm.us","575-214-0024","https://secure.usmayors.org/mayorphotos/Boss_Richard!54242.jpg","http://ci.alamogordo.nm.us","31701"
"Sunland Park","NM","Javier Perea","javier.perea@sunlandpark-nm.gov","575-589-7565","https://secure.usmayors.org/mayorphotos/Perea_Javier!3633.jpg","http://sunlandpark-nm.gov","17639"
"Las Vegas","NV","Carolyn G. Goodman","earochi@lasvegasnevada.gov","702-229-6241","https://secure.usmayors.org/mayorphotos/Goodman_Carolyn!621.JPG","http://www.lasvegasnevada.gov","644644"
"Henderson","NV","Debra March","debra.march@cityofhenderson.com","702-267-2085","https://secure.usmayors.org/mayorphotos/March_Debra!53554.jpg","http://www.cityofhenderson.com","310390"
"Reno","NV","Hillary Schieve","schieveh@reno.gov","775-334-2001","https://secure.usmayors.org/mayorphotos/Schieve_Hillary!976.JPG","http://www.cityofreno.com","250998"
"North Las Vegas","NV","John J. Lee","leej@cityofnorthlasvegas.com","702-633-1007","https://secure.usmayors.org/mayorphotos/Lee_John!829.jpg","http://www.cityofnorthlasvegas.com","245949"
"Sparks","NV","Ron Smith","rsmith@cityofsparks.us","775-353-2311","https://secure.usmayors.org/mayorphotos/Smith_Ron!54489.jpg","http://cityofsparks.us","104246"
"Carson City","NV","Robert 'Bob' L. Crowell","bcrowell@carson.org","775-887-2100","https://secure.usmayors.org/mayorphotos/Crowell_Bob!183.jpg","http://www.carson.org","55414"
"West Wendover","NV","Daniel J Corona","","","https://community.usmayors.org/resource/CommunityAssets/assets/images/people/50/Avatar.jpg","http://www.westwendovercity.org","4261"
"New York","NY","Bill de Blasio","acaplan@cityhall.nyc.gov","212-788-3000","https://secure.usmayors.org/mayorphotos/deBlasio_Bill!809.jpg","http://www.nyc.gov","8398748"
"Islip","NY","Angie M. Carpenter","supervisorsoffice@townofislip-ny.gov","631-224-5500","https://secure.usmayors.org/mayorphotos/Carpenter_Angie!3123.JPG","http://www.townofislip-ny.gov","335543"
"Oyster Bay","NY","Joseph S. Saladino","josephsaladino@oysterbay-ny.gov","516-624-6350","https://secure.usmayors.org/mayorphotos/Saladino_Joseph!53651.jpg","http://www.oysterbaytown.com","293214"
"Buffalo","NY","Byron W. Brown","mayorwebmail@city-buffalo.com","716-851-4841","https://secure.usmayors.org/mayorphotos/Brown_Byron!154.jpg","http://www.city-buffalo.com","256304"
"Babylon","NY","Richard H. Schaffer","rschaffer@townofbabylon.com","631-957-3072","https://secure.usmayors.org/mayorphotos/Schaffer_Rich!3122.jpg","http://www.townofbabylon.com/","213603"
"Rochester","NY","Lovely A. Warren","info@cityofrochester.gov","585-428-7045","https://secure.usmayors.org/mayorphotos/Warren_Lovely!955.JPG","http://www.cityofrochester.gov","206284"
"Huntington","NY","Chad Lupinacci","clupinacci@huntingtonny.gov","631-351-3030","https://secure.usmayors.org/mayorphotos/Lupinacci_Chad!54057.jpg","http://huntingtonny.gov","203264"
"Yonkers","NY","Mike Spano","cityhall@yonkersny.gov","914-377-6300","https://secure.usmayors.org/mayorphotos/Spano_Mike!1307.JPG","http://www.cityofyonkers.com","199663"
"Syracuse","NY","Ben Walsh","mayor@syrgov.net","315-448-8005","https://secure.usmayors.org/mayorphotos/Walsh_Ben!54039.jpg","http://www.syrgov.net","142749"
"Albany","NY","Kathy M. Sheehan","ksheehan@albanyny.gov","518-434-5105","https://secure.usmayors.org/mayorphotos/Sheehan_Kathy!11.jpg","http://www.albanyny.gov","97279"
"New Rochelle","NY","Noam Bramson","nbramson@newrochelleny.com","914-654-2150","https://secure.usmayors.org/mayorphotos/Bramson_Noam!808.JPG","http://www.newrochelleny.com","78742"
"Mount Vernon","NY","Shawyn Patterson-Howard","mclark5651@gmail.com","914-665-2360","https://secure.usmayors.org/mayorphotos/Patterson-Howard_Shawyn!54807.jpg","http://cmvny.com","67593"
"Schenectady","NY","Gary R. McCarthy","gmccarthy@schenectadyny.gov","518-382-5000","https://secure.usmayors.org/mayorphotos/McCarthy_Gary!1073.JPG","http://www.cityofschenectady.com","65575"
"Utica","NY","Robert Palmieri","mayor@cityofutica.com","315-792-0100","https://secure.usmayors.org/mayorphotos/Palmieri_Robert!1195.JPG","http://www.cityofutica.com","60100"
"White Plains","NY","Thomas M. Roach","troach@whiteplainsny.gov","914-422-1411","https://secure.usmayors.org/mayorphotos/Roach_Thomas!1276.JPG","http://www.ci.white-plains.ny.us","58111"
"Union","NY","Rick Materese","rmaterese@townofunion.com","607-786-2930","https://secure.usmayors.org/mayorphotos/Materese_Rick!54490.jpg","http://www.townofunion.com","56346"
"Hempstead","NY","Don Ryan","dryan@villageofhempsteadny.gov","516-478-6200","https://secure.usmayors.org/mayorphotos/Ryan_Don!53435.jpg","http://www.villageofhempstead.org","55255"
"West New York","NJ","Gabriel Rodriguez","grodriguez@westnewyorknj.org","201-295-5227","https://secure.usmayors.org/mayorphotos/Rodriguez_Gabriel!54755.jpg","http://www.westnewyorknj.org","52990"
"Irondequoit","NY","David A. Seeley","supervisor@irondequoit.org","585-336-6034","https://secure.usmayors.org/mayorphotos/Seeley_David!53930.jpg","http://www.irondequoit.org","51692"
"Troy","NY","Patrick Madden","mayorsoffice@troyny.gov","518-279-7130","https://secure.usmayors.org/mayorphotos/Madden_Patrick!1176.JPG","http://www.troyny.gov","49374"
"Orangetown","NY","Chris Day","supervisor@orangetown.com","845-359-5100","https://secure.usmayors.org/mayorphotos/Day_Chris!54059.jpg","http://www.orangetown.com","49212"
"Niagara Falls","NY","Robert Restaino","robert.restaino@niagarafallsny.gov","716-286-4310","https://secure.usmayors.org/mayorphotos/Restaino_Robert!54851.jpg","http://www.niagarafallsusa.org","48144"
"Binghamton","NY","Richard C. David","rcdavid@cityofbinghamton.com","607-772-7001","https://secure.usmayors.org/mayorphotos/David_Richard!107.jpg","http://www.cityofbinghamton.com","44785"
"West Seneca","NY","Sheila M. Meegan","smeegan@twsny.org","716-997-7200","https://secure.usmayors.org/mayorphotos/Meegan_Sheila!1257.JPG","http://www.westseneca.net","44711"
"Mount Pleasant","NY","Carl Fulgenzi Jr.","cfulgenzi@mtpleasantny.com","914-742-2301","https://secure.usmayors.org/mayorphotos/Fulgenzi_Carl!3419.JPG","http://mtpleasantny.com","43724"
"Freeport","NY","Robert T. Kennedy","mayor@freeportny.gov","516-377-2252","https://secure.usmayors.org/mayorphotos/Kennedy_Robert!417.jpg","http://www.freeportny.gov","43044"
"Webster","NY","Ronald W. Nesbitt","supervisor@ci.webster.ny.us","585-872-1000","https://secure.usmayors.org/mayorphotos/Nesbitt_Ronald!3229.jpg","http://www.ci.webster.ny.us","42641"
"Henrietta","NY","Steve Schultz","sschultz@henrietta.org","585-359-7001","https://secure.usmayors.org/mayorphotos/Schultz_Steve!54056.jpg","http://www.townofhenrietta.org","42581"
"Cortlandt","NY","Linda D. Puglisi","lindap@townofcortlandt.com","914-734-1001","https://secure.usmayors.org/mayorphotos/Puglisi_Linda!3367.JPG","http://townofcortlandt.com","41592"
"Monroe","NY","Anthony Cardone III","leah@monroeny.org","845-637-6031","https://secure.usmayors.org/mayorphotos/Cardone_Anthony!54058.jpg","http://monroeny.org","39912"
"Valley Stream","NY","Edwin A. Fare","","516-825-4200","https://secure.usmayors.org/mayorphotos/Fare_Edwin!1202.JPG","http://valleystream.govoffice.com","37523"
"Clifton Park","NY","Philip Barrett","pbarrett@cliftonpark.org","518-371-6651","https://secure.usmayors.org/mayorphotos/Barrett_Philip!3363.JPG","http://cliftonpark.org/townhall","36705"
"Haverstraw","NY","Howard T. Phillips Jr.","aguarino@townofhaverstraw.org","845-429-2200","https://secure.usmayors.org/mayorphotos/Phillips_Howard!3386.JPG","http://www.townofhaverstraw.org","36634"
"Brighton","NY","William W. Moehle","william.moehle@townofbrighton.org","585-784-5252","https://secure.usmayors.org/mayorphotos/Moehle_William!140.JPG","http://www.townofbrighton.org","36609"
"Penfield","NY","Tony LaFountain","supervisor@penfield.org","585-340-8631","https://secure.usmayors.org/mayorphotos/LaFountain_Tony!3432.JPG","http://penfield.org","36242"
"Yorktown","NY","Ilan D. Gilbert","igilbert@yorktownny.org","914-962-5722-ext.-200","https://secure.usmayors.org/mayorphotos/Gilbert_Ilan!54061.jpg","http://yorktownny.org","36081"
"Guilderland","NY","Peter G. Barber","barberp@townofguilderland.org","518-356-1980","https://secure.usmayors.org/mayorphotos/Barber_Peter!3383.JPG","http://www.townofguilderland.org","35303"
"Carmel","NY","Kenneth Schmitt","ks@ci.carmel.ny.us","845-628-1500","https://secure.usmayors.org/mayorphotos/Schmitt_Kenneth!3356.JPG","http://www.carmelny.org","34305"
"Salina","NY","Mark A. Nicotra","supervisor@salina.ny.us","315-457-6661","https://secure.usmayors.org/mayorphotos/Nicotra_Mark!3447.JPG","http://salina.ny.us","33710"
"Bethlehem","NY","David Vanluven","dvanluven@townofbethlehem.org","518-439-4955","https://secure.usmayors.org/mayorphotos/Vanluven_David!54055.jpg","http://www.townofbethlehem.org","33656"
"Riverhead","NY","Laura Jens-Smith","supervisor@townofriverheadny.gov","631-727-3200-x251","https://secure.usmayors.org/mayorphotos/Jens-Smith_Laura!54060.jpg","http://www.townofriverheadny.gov","33506"
"Long Beach","NY","Anthony Eramo","aeramo@longbeachny.gov","516-431-1000","https://secure.usmayors.org/mayorphotos/Eramo_Anthony!54140.jpg","http://www.longbeachny.org","33275"
"Manlius","NY","Edmond J. Theobald","etheobald@townofmanlius.org","315-637-3414","https://secure.usmayors.org/mayorphotos/Theobald_Edmond!3405.JPG","http://www.townofmanlius.org","32370"
"Eastchester","NY","Anthony S. Colavita","supervisor@eastchester.org","914-771-3301","https://secure.usmayors.org/mayorphotos/Colavita_Anthony!3374.JPG","http://eastchester.org","32363"
"Spring Valley","NY","Alan M. Simon","asimon@villagespringvalley.org","845-352-1100","https://secure.usmayors.org/mayorphotos/Simon_Alan!53969.jpg","http://villagespringvalley.org","32261"
"Rome","NY","Jacqueline M. Izzo","mayor@romecitygov.com","315-339-7677","https://secure.usmayors.org/mayorphotos/Izzo_Jacqueline!1008.JPG","http://www.romenewyork.com","32204"
"Warwick","NY","Michael P. Sweeton","msweeton@townofwarwick.org","845-986-1120","https://secure.usmayors.org/mayorphotos/Sweeton_Michael!3463.JPG","http://townofwarwick.org","32065"
"Cicero","NY","Mark R. Venesky","mvenesky@ciceronewyork.net","315-699-1414","https://secure.usmayors.org/mayorphotos/Venesky_Mark!3360.JPG","http://ciceronewyork.net","31632"
"Ithaca","NY","Svante L. Myrick","mayormyrick@cityofithaca.org","607-274-6501","https://secure.usmayors.org/mayorphotos/Myrick_Svante!3554.jpg","http://www.cityofithaca.org","30999"
"Clarence","NY","Patrick Casilio","pcasilio@clarence.ny.us","716-741-8930","https://secure.usmayors.org/mayorphotos/Casilio_Patrick!3361.JPG","http://clarence.ny.us","30673"
"Poughkeepsie","NY","Robert G. Rolison","mayor@cityofpoughkeepsie.com","845-451-4073","https://secure.usmayors.org/mayorphotos/Rolison_Robert!3555.jpg","http://www.cityofpoughkeepsie.com","30469"
"North Tonawanda","NY","Arthur G. Pappas","artpappas@northtonawanda.org","716-695-8540","https://secure.usmayors.org/mayorphotos/Pappas_Arthur!837.jpg","http://www.northtonawanda.org","30372"
"Jamestown","NY","Edward A. Sundquist","mayor@cityofjamestownny.com","716-483-7600","https://secure.usmayors.org/mayorphotos/Sundquist_Edward!54850.jpg","http://www.cityofjamestownny.com","29315"
"Saratoga Springs","NY","Joanne Yepsen","joanne.yepsen@saratoga-springs.org","","https://community.usmayors.org/resource/CommunityAssets/assets/images/people/50/Avatar.jpg","","27763"
"Rockville Centre","NY","Francis X. Murray","fxmurray@rvcny.us","516-678-9260","https://secure.usmayors.org/mayorphotos/Murray_Francis!1001.JPG","http://www.ci.rockville-centre.ny.us","24602"
"Kingston","NY","Steven T Noble","snoble@kingston-ny.gov","","https://community.usmayors.org/resource/CommunityAssets/assets/images/people/50/Avatar.jpg","http://www.ci.kingston.ny.us","23210"
"Oswego","NY","William J. Barlow Jr","mayor@oswegony.org","315-342-8136","https://secure.usmayors.org/mayorphotos/Barlow_William!2532.jpg","http://www.oswegony.org","17337"
"Rye","NY","Joseph A Sack","jsack@ryeny.gov","","https://community.usmayors.org/resource/CommunityAssets/assets/images/people/50/Avatar.jpg","http://www.ryeny.gov","15980"
"Tonawanda","NY","Rick Davis","mayor@tonawandacity.com","716-695-8645","https://secure.usmayors.org/mayorphotos/Davis_Rick!2903.jpg","http://www.tonawandacity.com","14798"
"Dunkirk","NY","Wilfred Rosas","wrosas@cityofdunkirk.com","","https://community.usmayors.org/resource/CommunityAssets/assets/images/people/50/Avatar.jpg","http://www.dunkirktoday.com","11940"
"Canandaigua","NY","Ellen Polimeni","ellen.polimeni@canandaiguanewyork.gov","","https://community.usmayors.org/resource/CommunityAssets/assets/images/people/50/Avatar.jpg","http://www.canandaiguanewyork.gov","10369"
"Hastings-on-Hudson","NY","Peter Swiderski","","","https://community.usmayors.org/resource/CommunityAssets/assets/images/people/50/Avatar.jpg","http://www.hastingsgov.org","7969"
"Columbus","OH","Andrew J. Ginther","311@columbus.gov","614-645-7671","https://secure.usmayors.org/mayorphotos/Ginther_Andrew!241.JPG","https://www.columbus.gov","892533"
"Cleveland","OH","Frank G. Jackson","vmccall@city.cleveland.oh.us","216-664-3544","https://secure.usmayors.org/mayorphotos/Jackson_Frank!224.jpg","http://www.city.cleveland.oh.us","383793"
"Cincinnati","OH","John Cranley","mayor.cranley@cincinnati-oh.gov","513-352-3250","https://secure.usmayors.org/mayorphotos/Cranley_John!220.jpg","http://www.cincinnati-oh.gov","302605"
"Toledo","OH","Wade Kapszukiewicz","mayor@toledo.oh.gov","419-245-1004","https://secure.usmayors.org/mayorphotos/Kapszukiewicz_Wade!53976.jpg","http://toledo.oh.gov","274975"
"Akron","OH","Dan Horrigan","mayor@akronohio.gov","330-375-2345","https://secure.usmayors.org/mayorphotos/Horrigan_Dan!8.JPG","http://AkronOhio.gov","198006"
"Dayton","OH","Nan Whaley","nan.whaley@daytonohio.gov","937-333-3636","https://secure.usmayors.org/mayorphotos/Whaley_Nan!277.jpg","http://www.cityofdayton.org","140640"
"Parma","OH","Timothy J. DeGeeter","mayorsoffice@cityofparma-oh.gov","440-885-8001","https://secure.usmayors.org/mayorphotos/DeGeeter_Timothy!892.JPG","http://www.cityofparma-oh.gov","78751"
"Canton","OH","Thomas M. Bernabei","thomas.bernabei@cantonohio.gov","330-438-4307","https://secure.usmayors.org/mayorphotos/Bernabei_Thomas!173.jpg","http://www.cityofcanton.com","70458"
"Youngstown","OH","Jamael Tito Brown","mayor@youngstownohio.gov","330-742-8701","https://secure.usmayors.org/mayorphotos/Brown_Jamael!54001.jpg","http://www.cityofyoungstownoh.com","64958"
"Lorain","OH","Jack W. Bradley","jack_bradley@cityoflorain.org","440-204-2002","https://secure.usmayors.org/mayorphotos/Bradley_Jack!54814.jpg","http://www.cityoflorain.org","64028"
"Hamilton","OH","Pat Moeller","moellerp@ci.hamilton.oh.us","513-785-7040","https://secure.usmayors.org/mayorphotos/Moeller_Pat!479.jpg","http://www.hamilton-city.org","62477"
"Springfield","OH","Warren R. Copeland","wcopeland@wittenberg.edu","937-324-7700","https://secure.usmayors.org/mayorphotos/Copeland_Warren!1112.jpg","http://www.ci.springfield.oh.us","59282"
"Kettering","OH","Don Patterson","don.patterson@ketteringoh.org","937-296-2416","https://secure.usmayors.org/mayorphotos/Patterson_Don!584.jpg","http://www.ketteringoh.org","55103"
"Elyria","OH","Frank Whitfield","fwhitfield@cityofelyria.org","440-326-1550","https://secure.usmayors.org/mayorphotos/Whitfield_Frank!54884.jpg","http://www.ci.elyria.oh.us","53881"
"Lakewood","OH","Meghan F. George","mayor@lakewoodoh.net","216-408-4063","https://secure.usmayors.org/mayorphotos/George_Meghan!54882.jpg","http://www.onelakewood.com","50100"
"Newark","OH","Jeff Hall","jlong@newarkohio.net","740-670-7500","https://secure.usmayors.org/mayorphotos/Hall_Jeff!812.JPG","http://www.newarkohio.net","50029"
"Cuyahoga Falls","OH","Don Walters","mayor@cityofcf.com","330-971-8200","https://secure.usmayors.org/mayorphotos/Walters_Don!262.jpg","http://www.cityofcf.com","49272"
"Middletown","OH","Nicole Condrey","nicolec@cityofmiddletown.org","513-258-7284","https://secure.usmayors.org/mayorphotos/Condrey_Nicole!54880.jpg","http://www.ci.middletown.oh.us","48861"
"Dublin","OH","Chris Amorose Groomes","cagroomes@dublin.oh.us","614-889-2682","https://secure.usmayors.org/mayorphotos/Groomes_Chris!54958.jpg","http://www.dublin.oh.us","48647"
"Beavercreek","OH","Bob Stone","stone@beavercreekohio.gov","937-545-1442","https://secure.usmayors.org/mayorphotos/Stone_Bob!78.JPG","http://www.ci.beavercreek.oh.us","47391"
